2018-03-15_11-31-38-7825 Json file loaded: ../../../../config/setting.json
2018-03-15_11-31-38-8421 Json file loaded: ../../../../database/costume/data/data.json
2018-03-15_11-31-38-8466 Json file loaded: ../../../../database/costume/data/data_invalid.json
2018-03-15_11-31-38-9459 Json file loaded: ../../../../database/attach/data/data.json
2018-03-15_11-31-38-9489 Json file loaded: ../../../../database/attach/data/data_invalid.json
2018-03-15_11-31-39-0351 Json file loaded: ../../../../database/weapon/data/data.json
2018-03-15_11-31-39-0397 Json file loaded: ../../../../database/weapon/data/data_invalid.json
2018-03-15_11-31-39-0417 Json file loaded: ../../config/i18n-en_US.json
2018-03-15_11-31-39-1038 [App] BladeSoulTool App start ...
2018-03-15_11-31-39-1269 Json file loaded: ../../../../database/costume/data/origin.json
2018-03-15_11-31-39-1735 Start to load data table ...
2018-03-15_11-31-39-1961 [BstManager] GetCostumeDataByRace: 0
2018-03-15_11-31-46-6867 Icon download succeeded: 
2018-03-15_11-31-46-6867 Icon download succeeded: 
2018-03-15_11-31-46-6867 Icon download succeeded: 
2018-03-15_11-31-46-6867 Icon download succeeded: 
2018-03-15_11-31-46-6872 Icon download succeeded: 
2018-03-15_11-31-46-6872 Icon download succeeded: 
2018-03-15_11-31-46-6872 Icon download succeeded: 
2018-03-15_11-31-46-6872 Icon download succeeded: 
2018-03-15_11-31-46-6877 Icon download succeeded: 
2018-03-15_11-31-46-6877 Icon download succeeded: 
2018-03-15_11-31-46-6877 Icon download succeeded: 
2018-03-15_11-31-46-6877 Icon download succeeded: 
2018-03-15_11-31-46-6882 Icon download succeeded: 
2018-03-15_11-31-46-6882 Icon download succeeded: 
2018-03-15_11-31-46-6882 Icon download succeeded: 
2018-03-15_11-31-46-6882 Icon download succeeded: 
2018-03-15_11-31-46-6887 Icon download succeeded: 
2018-03-15_11-31-46-6887 Icon download succeeded: 
2018-03-15_11-31-46-6887 Icon download succeeded: 
2018-03-15_11-31-46-6887 Icon download succeeded: 
2018-03-15_11-31-46-6892 Icon download succeeded: 
2018-03-15_11-31-46-6892 Icon download succeeded: 
2018-03-15_11-31-46-6892 Icon download succeeded: 
2018-03-15_11-31-46-6892 Icon download succeeded: 
2018-03-15_11-31-46-6897 Icon download succeeded: 
2018-03-15_11-31-46-6897 Icon download succeeded: 
2018-03-15_11-31-46-6897 Icon download succeeded: 
2018-03-15_11-31-46-6897 Icon download succeeded: 
2018-03-15_11-31-46-6902 Icon download succeeded: 
2018-03-15_11-31-46-6902 Icon download succeeded: 
2018-03-15_11-31-46-6902 Icon download succeeded: 
2018-03-15_11-31-46-6902 Icon download succeeded: 
2018-03-15_11-31-46-6907 Icon download succeeded: 
2018-03-15_11-31-46-6907 Icon download succeeded: 
2018-03-15_11-31-46-6907 Icon download succeeded: 
2018-03-15_11-31-46-6907 Icon download succeeded: 
2018-03-15_11-31-46-6907 Icon download succeeded: 
2018-03-15_11-31-46-6912 Icon download succeeded: 
2018-03-15_11-31-46-6912 Icon download succeeded: 
2018-03-15_11-31-46-6912 Icon download succeeded: 
2018-03-15_11-31-46-6912 Icon download succeeded: 
2018-03-15_11-31-46-6912 Icon download succeeded: 
2018-03-15_11-31-46-6917 Icon download succeeded: 
2018-03-15_11-31-46-6917 Icon download succeeded: 
2018-03-15_11-31-46-6917 Icon download succeeded: 
2018-03-15_11-31-46-6917 Icon download succeeded: 
2018-03-15_11-31-46-6922 Icon download succeeded: 
2018-03-15_11-31-46-6922 Icon download succeeded: 
2018-03-15_11-31-46-6922 Icon download succeeded: 
2018-03-15_11-31-46-6993 Icon download succeeded: 
2018-03-15_11-31-46-6993 Icon download succeeded: 
2018-03-15_11-31-46-6998 Icon download succeeded: 
2018-03-15_11-31-46-6998 Icon download succeeded: 
2018-03-15_11-31-46-6998 Icon download succeeded: 
2018-03-15_11-31-46-6998 Icon download succeeded: 
2018-03-15_11-31-46-7003 Icon download succeeded: 
2018-03-15_11-31-46-7003 Icon download succeeded: 
2018-03-15_11-31-46-7003 Icon download succeeded: 
2018-03-15_11-31-46-7003 Icon download succeeded: 
2018-03-15_11-31-46-7003 Icon download succeeded: 
2018-03-15_11-31-46-7008 Icon download succeeded: 
2018-03-15_11-31-46-7008 Icon download succeeded: 
2018-03-15_11-31-46-7008 Icon download succeeded: 
2018-03-15_11-31-46-7008 Icon download succeeded: 
2018-03-15_11-31-46-7013 Icon download succeeded: 
2018-03-15_11-31-46-7013 Icon download succeeded: 
2018-03-15_11-31-46-7013 Icon download succeeded: 
2018-03-15_11-31-46-7013 Icon download succeeded: 
2018-03-15_11-31-46-7013 Icon download succeeded: 
2018-03-15_11-31-46-7018 Icon download succeeded: 
2018-03-15_11-31-46-7018 Icon download succeeded: 
2018-03-15_11-31-46-7018 Icon download succeeded: 
2018-03-15_11-31-46-7018 Icon download succeeded: 
2018-03-15_11-31-46-7023 Icon download succeeded: 
2018-03-15_11-31-46-7023 Icon download succeeded: 
2018-03-15_11-31-46-7023 Icon download succeeded: 
2018-03-15_11-31-46-7023 Icon download succeeded: 
2018-03-15_11-31-46-7028 Icon download succeeded: 
2018-03-15_11-31-46-7028 Icon download succeeded: 
2018-03-15_11-31-46-7028 Icon download succeeded: 
2018-03-15_11-31-46-7028 Icon download succeeded: 
2018-03-15_11-31-46-7028 Icon download succeeded: 
2018-03-15_11-31-46-7033 Icon download succeeded: 
2018-03-15_11-31-46-7033 Icon download succeeded: 
2018-03-15_11-31-46-7033 Icon download succeeded: 
2018-03-15_11-31-46-7033 Icon download succeeded: 
2018-03-15_11-31-46-7038 Icon download succeeded: 
2018-03-15_11-31-46-7038 Icon download succeeded: 
2018-03-15_11-31-46-7038 Icon download succeeded: 
2018-03-15_11-31-46-7038 Icon download succeeded: 
2018-03-15_11-31-46-7043 Icon download succeeded: 
2018-03-15_11-31-46-7043 Icon download succeeded: 
2018-03-15_11-31-46-7043 Icon download succeeded: 
2018-03-15_11-31-46-7043 Icon download succeeded: 
2018-03-15_11-31-46-7043 Icon download succeeded: 
2018-03-15_11-31-46-7048 Icon download succeeded: 
2018-03-15_11-31-46-7048 Icon download succeeded: 
2018-03-15_11-31-46-7048 Icon download succeeded: 
2018-03-15_11-31-46-7048 Icon download succeeded: 
2018-03-15_11-31-46-7053 Icon download succeeded: 
2018-03-15_11-31-46-7053 Icon download succeeded: 
2018-03-15_11-31-46-7053 Icon download succeeded: 
2018-03-15_11-31-46-7053 Icon download succeeded: 
2018-03-15_11-31-46-7053 Icon download succeeded: 
2018-03-15_11-31-46-7058 Icon download succeeded: 
2018-03-15_11-31-46-7058 Icon download succeeded: 
2018-03-15_11-31-46-7058 Icon download succeeded: 
2018-03-15_11-31-46-7058 Icon download succeeded: 
2018-03-15_11-31-46-7063 Icon download succeeded: 
2018-03-15_11-31-46-7063 Icon download succeeded: 
2018-03-15_11-31-46-7063 Icon download succeeded: 
2018-03-15_11-31-46-7063 Icon download succeeded: 
2018-03-15_11-31-46-7068 Icon download succeeded: 
2018-03-15_11-31-46-7068 Icon download succeeded: 
2018-03-15_11-31-46-7068 Icon download succeeded: 
2018-03-15_11-31-46-7068 Icon download succeeded: 
2018-03-15_11-31-46-7073 Icon download succeeded: 
2018-03-15_11-31-46-7073 Icon download succeeded: 
2018-03-15_11-31-46-7073 Icon download succeeded: 
2018-03-15_11-31-46-7073 Icon download succeeded: 
2018-03-15_11-31-46-7073 Icon download succeeded: 
2018-03-15_11-31-46-7078 Icon download succeeded: 
2018-03-15_11-31-46-7078 Icon download succeeded: 
2018-03-15_11-31-46-7078 Icon download succeeded: 
2018-03-15_11-31-46-7078 Icon download succeeded: 
2018-03-15_11-31-46-7083 Icon download succeeded: 
2018-03-15_11-31-46-7083 Icon download succeeded: 
2018-03-15_11-31-46-7083 Icon download succeeded: 
2018-03-15_11-31-46-7083 Icon download succeeded: 
2018-03-15_11-31-46-7088 Icon download succeeded: 
2018-03-15_11-31-46-7088 Icon download succeeded: 
2018-03-15_11-31-46-7088 Icon download succeeded: 
2018-03-15_11-31-46-7088 Icon download succeeded: 
2018-03-15_11-31-46-7093 Icon download succeeded: 
2018-03-15_11-31-46-7093 Icon download succeeded: 
2018-03-15_11-31-46-7093 Icon download succeeded: 
2018-03-15_11-31-46-7098 Icon download succeeded: 
2018-03-15_11-31-46-7098 Icon download succeeded: 
2018-03-15_11-31-46-7098 Icon download succeeded: 
2018-03-15_11-31-46-7098 Icon download succeeded: 
2018-03-15_11-31-46-7098 Icon download succeeded: 
2018-03-15_11-31-46-7103 Icon download succeeded: 
2018-03-15_11-31-46-7103 Icon download succeeded: 
2018-03-15_11-31-46-7103 Icon download succeeded: 
2018-03-15_11-31-46-7103 Icon download succeeded: 
2018-03-15_11-31-46-7108 Icon download succeeded: 
2018-03-15_11-31-46-7108 Icon download succeeded: 
2018-03-15_11-31-46-7108 Icon download succeeded: 
2018-03-15_11-31-46-7108 Icon download succeeded: 
2018-03-15_11-31-46-7113 Icon download succeeded: 
2018-03-15_11-31-46-7113 Icon download succeeded: 
2018-03-15_11-31-46-7113 Icon download succeeded: 
2018-03-15_11-31-46-7113 Icon download succeeded: 
2018-03-15_11-31-46-7113 Icon download succeeded: 
2018-03-15_11-31-46-7118 Icon download succeeded: 
2018-03-15_11-31-46-7118 Icon download succeeded: 
2018-03-15_11-31-46-7118 Icon download succeeded: 
2018-03-15_11-31-46-7118 Icon download succeeded: 
2018-03-15_11-31-46-7123 Icon download succeeded: 
2018-03-15_11-31-46-7123 Icon download succeeded: 
2018-03-15_11-31-46-7123 Icon download succeeded: 
2018-03-15_11-31-46-7123 Icon download succeeded: 
2018-03-15_11-31-46-7128 Icon download succeeded: 
2018-03-15_11-31-46-7128 Icon download succeeded: 
2018-03-15_11-31-46-7128 Icon download succeeded: 
2018-03-15_11-31-46-7128 Icon download succeeded: 
2018-03-15_11-31-46-7128 Icon download succeeded: 
2018-03-15_11-31-46-7133 Icon download succeeded: 
2018-03-15_11-31-46-7133 Icon download succeeded: 
2018-03-15_11-31-46-7133 Icon download succeeded: 
2018-03-15_11-31-46-7133 Icon download succeeded: 
2018-03-15_11-31-46-7138 Icon download succeeded: 
2018-03-15_11-31-46-7138 Icon download succeeded: 
2018-03-15_11-31-46-7138 Icon download succeeded: 
2018-03-15_11-31-46-7138 Icon download succeeded: 
2018-03-15_11-31-46-7138 Icon download succeeded: 
2018-03-15_11-31-46-7143 Icon download succeeded: 
2018-03-15_11-31-46-7143 Icon download succeeded: 
2018-03-15_11-31-46-7143 Icon download succeeded: 
2018-03-15_11-31-46-7143 Icon download succeeded: 
2018-03-15_11-31-46-7148 Icon download succeeded: 
2018-03-15_11-31-46-7148 Icon download succeeded: 
2018-03-15_11-31-46-7148 Icon download succeeded: 
2018-03-15_11-31-46-7148 Icon download succeeded: 
2018-03-15_11-31-46-7148 Icon download succeeded: 
2018-03-15_11-31-46-7153 Icon download succeeded: 
2018-03-15_11-31-46-7153 Icon download succeeded: 
2018-03-15_11-31-46-7153 Icon download succeeded: 
2018-03-15_11-31-46-7153 Icon download succeeded: 
2018-03-15_11-31-46-7158 Icon download succeeded: 
2018-03-15_11-31-46-7158 Icon download succeeded: 
2018-03-15_11-31-46-7158 Icon download succeeded: 
2018-03-15_11-31-46-7158 Icon download succeeded: 
2018-03-15_11-31-46-7163 Icon download succeeded: 
2018-03-15_11-31-46-7163 Icon download succeeded: 
2018-03-15_11-31-46-7163 Icon download succeeded: 
2018-03-15_11-31-46-7163 Icon download succeeded: 
2018-03-15_11-31-46-7168 Icon download succeeded: 
2018-03-15_11-31-46-7168 Icon download succeeded: 
2018-03-15_11-31-46-7168 Icon download succeeded: 
2018-03-15_11-31-46-7168 Icon download succeeded: 
2018-03-15_11-31-46-7173 Icon download succeeded: 
2018-03-15_11-31-46-7173 Icon download succeeded: 
2018-03-15_11-31-46-7173 Icon download succeeded: 
2018-03-15_11-31-46-7173 Icon download succeeded: 
2018-03-15_11-31-46-7178 Icon download succeeded: 
2018-03-15_11-31-46-7178 Icon download succeeded: 
2018-03-15_11-31-46-7178 Icon download succeeded: 
2018-03-15_11-31-46-7178 Icon download succeeded: 
2018-03-15_11-31-46-7183 Icon download succeeded: 
2018-03-15_11-31-46-7183 Icon download succeeded: 
2018-03-15_11-31-46-7183 Icon download succeeded: 
2018-03-15_11-31-46-7183 Icon download succeeded: 
2018-03-15_11-31-46-7183 Icon download succeeded: 
2018-03-15_11-31-46-7188 Icon download succeeded: 
2018-03-15_11-31-46-7188 Icon download succeeded: 
2018-03-15_11-31-46-7188 Icon download succeeded: 
2018-03-15_11-31-46-7188 Icon download succeeded: 
2018-03-15_11-31-46-7193 Icon download succeeded: 
2018-03-15_11-31-46-7193 Icon download succeeded: 
2018-03-15_11-31-46-7193 Icon download succeeded: 
2018-03-15_11-31-46-7193 Icon download succeeded: 
2018-03-15_11-31-46-7198 Icon download succeeded: 
2018-03-15_11-31-46-7198 Icon download succeeded: 
2018-03-15_11-31-46-7198 Icon download succeeded: 
2018-03-15_11-31-46-7203 Icon download succeeded: 
2018-03-15_11-31-46-7203 Icon download succeeded: 
2018-03-15_11-31-46-7203 Icon download succeeded: 
2018-03-15_11-31-46-7203 Icon download succeeded: 
2018-03-15_11-31-46-7203 Icon download succeeded: 
2018-03-15_11-31-46-7208 Icon download succeeded: 
2018-03-15_11-31-46-7208 Icon download succeeded: 
2018-03-15_11-31-46-7208 Icon download succeeded: 
2018-03-15_11-31-46-7213 Icon download succeeded: 
2018-03-15_11-31-46-7213 Icon download succeeded: 
2018-03-15_11-31-46-7213 Icon download succeeded: 
2018-03-15_11-31-46-7213 Icon download succeeded: 
2018-03-15_11-31-46-7213 Icon download succeeded: 
2018-03-15_11-31-46-7218 Icon download succeeded: 
2018-03-15_11-31-46-7218 Icon download succeeded: 
2018-03-15_11-31-46-7218 Icon download succeeded: 
2018-03-15_11-31-46-7223 Icon download succeeded: 
2018-03-15_11-31-46-7223 Icon download succeeded: 
2018-03-15_11-31-46-7223 Icon download succeeded: 
2018-03-15_11-31-46-7223 Icon download succeeded: 
2018-03-15_11-31-46-7223 Icon download succeeded: 
2018-03-15_11-31-46-7228 Icon download succeeded: 
2018-03-15_11-31-46-7228 Icon download succeeded: 
2018-03-15_11-31-46-7228 Icon download succeeded: 
2018-03-15_11-31-46-7228 Icon download succeeded: 
2018-03-15_11-31-46-7233 Icon download succeeded: 
2018-03-15_11-31-46-7233 Icon download succeeded: 
2018-03-15_11-31-46-7233 Icon download succeeded: 
2018-03-15_11-31-46-7233 Icon download succeeded: 
2018-03-15_11-31-46-7238 Icon download succeeded: 
2018-03-15_11-31-46-7238 Icon download succeeded: 
2018-03-15_11-31-46-7238 Icon download succeeded: 
2018-03-15_11-31-46-7238 Icon download succeeded: 
2018-03-15_11-31-46-7243 Icon download succeeded: 
2018-03-15_11-31-46-7243 Icon download succeeded: 
2018-03-15_11-31-46-7243 Icon download succeeded: 
2018-03-15_11-31-46-7243 Icon download succeeded: 
2018-03-15_11-31-46-7248 Icon download succeeded: 
2018-03-15_11-31-46-7248 Icon download succeeded: 
2018-03-15_11-31-46-7248 Icon download succeeded: 
2018-03-15_11-31-46-7248 Icon download succeeded: 
2018-03-15_11-31-46-7253 Icon download succeeded: 
2018-03-15_11-31-46-7253 Icon download succeeded: 
2018-03-15_11-31-46-7253 Icon download succeeded: 
2018-03-15_11-31-46-7253 Icon download succeeded: 
2018-03-15_11-31-46-7258 Icon download succeeded: 
2018-03-15_11-31-46-7258 Icon download succeeded: 
2018-03-15_11-31-46-7258 Icon download succeeded: 
2018-03-15_11-31-46-7258 Icon download succeeded: 
2018-03-15_11-31-46-7263 Icon download succeeded: 
2018-03-15_11-31-46-7263 Icon download succeeded: 
2018-03-15_11-31-46-7263 Icon download succeeded: 
2018-03-15_11-31-46-7263 Icon download succeeded: 
2018-03-15_11-31-46-7263 Icon download succeeded: 
2018-03-15_11-31-46-7268 Icon download succeeded: 
2018-03-15_11-31-46-7268 Icon download succeeded: 
2018-03-15_11-31-46-7268 Icon download succeeded: 
2018-03-15_11-31-46-7268 Icon download succeeded: 
2018-03-15_11-31-46-7273 Icon download succeeded: 
2018-03-15_11-31-46-7273 Icon download succeeded: 
2018-03-15_11-31-46-7273 Icon download succeeded: 
2018-03-15_11-31-46-7273 Icon download succeeded: 
2018-03-15_11-31-46-7278 Icon download succeeded: 
2018-03-15_11-31-46-7278 Icon download succeeded: 
2018-03-15_11-31-46-7278 Icon download succeeded: 
2018-03-15_11-31-46-7278 Icon download succeeded: 
2018-03-15_11-31-46-7283 Icon download succeeded: 
2018-03-15_11-31-46-7283 Icon download succeeded: 
2018-03-15_11-31-46-7283 Icon download succeeded: 
2018-03-15_11-31-46-7283 Icon download succeeded: 
2018-03-15_11-31-46-7288 Icon download succeeded: 
2018-03-15_11-31-46-7288 Icon download succeeded: 
2018-03-15_11-31-46-7288 Icon download succeeded: 
2018-03-15_11-31-46-7288 Icon download succeeded: 
2018-03-15_11-31-46-7293 Icon download succeeded: 
2018-03-15_11-31-46-7293 Icon download succeeded: 
2018-03-15_11-31-46-7293 Icon download succeeded: 
2018-03-15_11-31-46-7293 Icon download succeeded: 
2018-03-15_11-31-46-7298 Icon download succeeded: 
2018-03-15_11-31-46-7298 Icon download succeeded: 
2018-03-15_11-31-46-7298 Icon download succeeded: 
2018-03-15_11-31-46-7298 Icon download succeeded: 
2018-03-15_11-31-46-7303 Icon download succeeded: 
2018-03-15_11-31-46-7303 Icon download succeeded: 
2018-03-15_11-31-46-7303 Icon download succeeded: 
2018-03-15_11-31-46-7303 Icon download succeeded: 
2018-03-15_11-31-46-7303 Icon download succeeded: 
2018-03-15_11-31-46-7308 Icon download succeeded: 
2018-03-15_11-31-46-7308 Icon download succeeded: 
2018-03-15_11-31-46-7308 Icon download succeeded: 
2018-03-15_11-31-46-7308 Icon download succeeded: 
2018-03-15_11-31-46-7313 Icon download succeeded: 
2018-03-15_11-31-46-7313 Icon download succeeded: 
2018-03-15_11-31-46-7313 Icon download succeeded: 
2018-03-15_11-31-46-7313 Icon download succeeded: 
2018-03-15_11-31-46-7318 Icon download succeeded: 
2018-03-15_11-31-46-7318 Icon download succeeded: 
2018-03-15_11-31-46-7318 Icon download succeeded: 
2018-03-15_11-31-46-7323 Icon download succeeded: 
2018-03-15_11-31-46-7323 Icon download succeeded: 
2018-03-15_11-31-46-7323 Icon download succeeded: 
2018-03-15_11-31-46-7323 Icon download succeeded: 
2018-03-15_11-31-46-7328 Icon download succeeded: 
2018-03-15_11-31-46-7328 Icon download succeeded: 
2018-03-15_11-31-46-7328 Icon download succeeded: 
2018-03-15_11-31-46-7328 Icon download succeeded: 
2018-03-15_11-31-46-7333 Icon download succeeded: 
2018-03-15_11-31-46-7333 Icon download succeeded: 
2018-03-15_11-31-46-7333 Icon download succeeded: 
2018-03-15_11-31-46-7333 Icon download succeeded: 
2018-03-15_11-31-46-7338 Icon download succeeded: 
2018-03-15_11-31-46-7338 Icon download succeeded: 
2018-03-15_11-31-46-7338 Icon download succeeded: 
2018-03-15_11-31-46-7338 Icon download succeeded: 
2018-03-15_11-31-46-7343 Icon download succeeded: 
2018-03-15_11-31-46-7343 Icon download succeeded: 
2018-03-15_11-31-46-7343 Icon download succeeded: 
2018-03-15_11-31-46-7343 Icon download succeeded: 
2018-03-15_11-31-46-7348 Icon download succeeded: 
2018-03-15_11-31-46-7348 Icon download succeeded: 
2018-03-15_11-31-46-7348 Icon download succeeded: 
2018-03-15_11-31-46-7348 Icon download succeeded: 
2018-03-15_11-31-46-7353 Icon download succeeded: 
2018-03-15_11-31-46-7353 Icon download succeeded: 
2018-03-15_11-31-46-7353 Icon download succeeded: 
2018-03-15_11-31-46-7353 Icon download succeeded: 
2018-03-15_11-31-46-7358 Icon download succeeded: 
2018-03-15_11-31-46-7358 Icon download succeeded: 
2018-03-15_11-31-46-7358 Icon download succeeded: 
2018-03-15_11-31-46-7363 Icon download succeeded: 
2018-03-15_11-31-46-7363 Icon download succeeded: 
2018-03-15_11-31-46-7363 Icon download succeeded: 
2018-03-15_11-31-46-7363 Icon download succeeded: 
2018-03-15_11-31-46-7368 Icon download succeeded: 
2018-03-15_11-31-46-7368 All icons downloaded ...
2018-03-15_11-31-46-7368 [BstIconLoader] Queued works all done, thread exit ...
2018-03-15_11-31-48-1438 Pic download succeeded: https://github.com/DemonRem/bnsdatabasemaster/database/costume/pics-cps/20001_JinF_col1.png
2018-03-15_11-31-38-7825 Json file loaded: ../../../../config/setting.json
2018-03-15_11-31-38-8421 Json file loaded: ../../../../database/costume/data/data.json
2018-03-15_11-31-38-8466 Json file loaded: ../../../../database/costume/data/data_invalid.json
2018-03-15_11-31-38-9459 Json file loaded: ../../../../database/attach/data/data.json
2018-03-15_11-31-38-9489 Json file loaded: ../../../../database/attach/data/data_invalid.json
2018-03-15_11-31-39-0351 Json file loaded: ../../../../database/weapon/data/data.json
2018-03-15_11-31-39-0397 Json file loaded: ../../../../database/weapon/data/data_invalid.json
2018-03-15_11-31-39-0417 Json file loaded: ../../config/i18n-en_US.json
2018-03-15_11-31-39-1038 [App] BladeSoulTool App start ...
2018-03-15_11-31-39-1269 Json file loaded: ../../../../database/costume/data/origin.json
2018-03-15_11-31-39-1735 Start to load data table ...
2018-03-15_11-31-39-1961 [BstManager] GetCostumeDataByRace: 0
2018-03-15_11-31-39-2748 Data table loaded, start to load icons ...
2018-03-15_11-31-39-2778 Icon download succeeded: 
2018-03-15_11-31-39-2778 Icon download succeeded: 
2018-03-15_11-31-39-2778 Icon download succeeded: 
2018-03-15_11-31-39-2778 Icon download succeeded: 
2018-03-15_11-31-39-2778 Icon download succeeded: 
2018-03-15_11-31-39-2778 Icon download succeeded: 
2018-03-15_11-31-39-2778 Icon download succeeded: 
2018-03-15_11-31-39-2778 Icon download succeeded: 
2018-03-15_11-31-39-2788 Icon download succeeded: 
2018-03-15_11-31-39-2788 Icon download succeeded: 
2018-03-15_11-31-39-2788 Icon download succeeded: 
2018-03-15_11-31-39-2788 Icon download succeeded: 
2018-03-15_11-31-39-2788 Icon download succeeded: 
2018-03-15_11-31-39-2788 Icon download succeeded: 
2018-03-15_11-31-39-2788 Icon download succeeded: 
2018-03-15_11-31-39-2788 Icon download succeeded: 
2018-03-15_11-31-39-2788 Icon download succeeded: 
2018-03-15_11-31-39-2788 Icon download succeeded: 
2018-03-15_11-31-39-2798 Icon download succeeded: 
2018-03-15_11-31-39-2798 Icon download succeeded: 
2018-03-15_11-31-39-2798 Icon download succeeded: 
2018-03-15_11-31-39-2798 Icon download succeeded: 
2018-03-15_11-31-39-2798 Icon download succeeded: 
2018-03-15_11-31-39-2798 Icon download succeeded: 
2018-03-15_11-31-39-2798 Icon download succeeded: 
2018-03-15_11-31-39-2798 Icon download succeeded: 
2018-03-15_11-31-39-2808 Icon download succeeded: 
2018-03-15_11-31-39-2808 Icon download succeeded: 
2018-03-15_11-31-39-2808 Icon download succeeded: 
2018-03-15_11-31-39-2808 Icon download succeeded: 
2018-03-15_11-31-39-2808 Icon download succeeded: 
2018-03-15_11-31-39-2808 Icon download succeeded: 
2018-03-15_11-31-39-2808 Icon download succeeded: 
2018-03-15_11-31-39-2808 Icon download succeeded: 
2018-03-15_11-31-39-2818 Icon download succeeded: 
2018-03-15_11-31-39-2818 Icon download succeeded: 
2018-03-15_11-31-39-2818 Icon download succeeded: 
2018-03-15_11-31-39-2818 Icon download succeeded: 
2018-03-15_11-31-39-2818 Icon download succeeded: 
2018-03-15_11-31-39-2818 Icon download succeeded: 
2018-03-15_11-31-39-2818 Icon download succeeded: 
2018-03-15_11-31-39-2818 Icon download succeeded: 
2018-03-15_11-31-39-2828 Icon download succeeded: 
2018-03-15_11-31-39-2828 Icon download succeeded: 
2018-03-15_11-31-39-2828 Icon download succeeded: 
2018-03-15_11-31-39-2828 Icon download succeeded: 
2018-03-15_11-31-39-2828 Icon download succeeded: 
2018-03-15_11-31-39-2828 Icon download succeeded: 
2018-03-15_11-31-39-2828 Icon download succeeded: 
2018-03-15_11-31-39-2828 Icon download succeeded: 
2018-03-15_11-31-39-2838 Icon download succeeded: 
2018-03-15_11-31-39-3019 Icon download succeeded: 
2018-03-15_11-31-39-3019 Icon download succeeded: 
2018-03-15_11-31-39-3019 Icon download succeeded: 
2018-03-15_11-31-39-3019 Icon download succeeded: 
2018-03-15_11-31-39-3019 Icon download succeeded: 
2018-03-15_11-31-39-3019 Icon download succeeded: 
2018-03-15_11-31-39-3029 Icon download succeeded: 
2018-03-15_11-31-39-3029 Icon download succeeded: 
2018-03-15_11-31-39-3029 Icon download succeeded: 
2018-03-15_11-31-39-3029 Icon download succeeded: 
2018-03-15_11-31-39-3029 Icon download succeeded: 
2018-03-15_11-31-39-3029 Icon download succeeded: 
2018-03-15_11-31-39-3029 Icon download succeeded: 
2018-03-15_11-31-39-3029 Icon download succeeded: 
2018-03-15_11-31-39-3029 Icon download succeeded: 
2018-03-15_11-31-39-3029 Icon download succeeded: 
2018-03-15_11-31-39-3039 Icon download succeeded: 
2018-03-15_11-31-39-3039 Icon download succeeded: 
2018-03-15_11-31-39-3039 Icon download succeeded: 
2018-03-15_11-31-39-3039 Icon download succeeded: 
2018-03-15_11-31-39-3039 Icon download succeeded: 
2018-03-15_11-31-39-3039 Icon download succeeded: 
2018-03-15_11-31-39-3039 Icon download succeeded: 
2018-03-15_11-31-39-3039 Icon download succeeded: 
2018-03-15_11-31-39-3049 Icon download succeeded: 
2018-03-15_11-31-39-3049 Icon download succeeded: 
2018-03-15_11-31-39-3049 Icon download succeeded: 
2018-03-15_11-31-39-3049 Icon download succeeded: 
2018-03-15_11-31-39-3049 Icon download succeeded: 
2018-03-15_11-31-39-3049 Icon download succeeded: 
2018-03-15_11-31-39-3049 Icon download succeeded: 
2018-03-15_11-31-39-3049 Icon download succeeded: 
2018-03-15_11-31-39-3059 Icon download succeeded: 
2018-03-15_11-31-39-3059 Icon download succeeded: 
2018-03-15_11-31-39-3059 Icon download succeeded: 
2018-03-15_11-31-39-3059 Icon download succeeded: 
2018-03-15_11-31-39-3059 Icon download succeeded: 
2018-03-15_11-31-39-3059 Icon download succeeded: 
2018-03-15_11-31-39-3059 Icon download succeeded: 
2018-03-15_11-31-39-3059 Icon download succeeded: 
2018-03-15_11-31-39-3059 Icon download succeeded: 
2018-03-15_11-31-39-3069 Icon download succeeded: 
2018-03-15_11-31-39-3069 Icon download succeeded: 
2018-03-15_11-31-39-3069 Icon download succeeded: 
2018-03-15_11-31-39-3069 Icon download succeeded: 
2018-03-15_11-31-39-3069 Icon download succeeded: 
2018-03-15_11-31-39-3069 Icon download succeeded: 
2018-03-15_11-31-39-3069 Icon download succeeded: 
2018-03-15_11-31-39-3079 Icon download succeeded: 
2018-03-15_11-31-39-3079 Icon download succeeded: 
2018-03-15_11-31-39-3079 Icon download succeeded: 
2018-03-15_11-31-39-3079 Icon download succeeded: 
2018-03-15_11-31-39-3079 Icon download succeeded: 
2018-03-15_11-31-39-3079 Icon download succeeded: 
2018-03-15_11-31-39-3079 Icon download succeeded: 
2018-03-15_11-31-39-3079 Icon download succeeded: 
2018-03-15_11-31-39-3079 Icon download succeeded: 
2018-03-15_11-31-39-3089 Icon download succeeded: 
2018-03-15_11-31-39-3089 Icon download succeeded: 
2018-03-15_11-31-39-3089 Icon download succeeded: 
2018-03-15_11-31-39-3089 Icon download succeeded: 
2018-03-15_11-31-39-3089 Icon download succeeded: 
2018-03-15_11-31-39-3089 Icon download succeeded: 
2018-03-15_11-31-39-3089 Icon download succeeded: 
2018-03-15_11-31-39-3089 Icon download succeeded: 
2018-03-15_11-31-39-3089 Icon download succeeded: 
2018-03-15_11-31-39-3089 Icon download succeeded: 
2018-03-15_11-31-39-3099 Icon download succeeded: 
