2018-03-15_13-01-16-5793 Json file loaded: ../../../../config/setting.json
2018-03-15_13-01-16-6385 Json file loaded: ../../../../database/costume/data/data.json
2018-03-15_13-01-16-6385 Json file loaded: ../../../../database/costume/data/data_invalid.json
2018-03-15_13-01-16-7377 Json file loaded: ../../../../database/attach/data/data.json
2018-03-15_13-01-16-7377 Json file loaded: ../../../../database/attach/data/data_invalid.json
2018-03-15_13-01-16-8209 Json file loaded: ../../../../database/weapon/data/data.json
2018-03-15_13-01-16-8209 Json file loaded: ../../../../database/weapon/data/data_invalid.json
2018-03-15_13-01-16-8239 Json file loaded: ../../config/i18n-en_US.json
2018-03-15_13-01-16-8931 [App] BladeSoulTool App start ...
2018-03-15_13-01-16-9182 Json file loaded: ../../../../database/costume/data/origin.json
2018-03-15_13-01-16-9693 Start to load data table ...
2018-03-15_13-01-16-9914 [BstManager] GetCostumeDataByRace: 0
2018-03-15_13-01-17-1077 Icon download succeeded: 
2018-03-15_13-01-17-1077 Icon download succeeded: 
2018-03-15_13-01-17-1077 Icon download succeeded: 
2018-03-15_13-01-17-1077 Icon download succeeded: 
2018-03-15_13-01-17-1087 Icon download succeeded: 
2018-03-15_13-01-17-1087 Icon download succeeded: 
2018-03-15_13-01-17-1087 Icon download succeeded: 
2018-03-15_13-01-17-1087 Icon download succeeded: 
2018-03-15_13-01-17-1087 Icon download succeeded: 
2018-03-15_13-01-17-1087 Icon download succeeded: 
2018-03-15_13-01-17-1087 Icon download succeeded: 
2018-03-15_13-01-17-1087 Icon download succeeded: 
2018-03-15_13-01-17-1087 Icon download succeeded: 
2018-03-15_13-01-17-1097 Icon download succeeded: 
2018-03-15_13-01-17-1097 Icon download succeeded: 
2018-03-15_13-01-17-1097 Icon download succeeded: 
2018-03-15_13-01-17-1097 Icon download succeeded: 
2018-03-15_13-01-17-1097 Icon download succeeded: 
2018-03-15_13-01-17-1097 Icon download succeeded: 
2018-03-15_13-01-17-1097 Icon download succeeded: 
2018-03-15_13-01-17-1097 Icon download succeeded: 
2018-03-15_13-01-17-1097 Icon download succeeded: 
2018-03-15_13-01-17-1097 Icon download succeeded: 
2018-03-15_13-01-17-1097 Icon download succeeded: 
2018-03-15_13-01-17-1097 Icon download succeeded: 
2018-03-15_13-01-17-1107 Icon download succeeded: 
2018-03-15_13-01-17-1107 Icon download succeeded: 
2018-03-15_13-01-17-1107 Icon download succeeded: 
2018-03-15_13-01-17-1107 Icon download succeeded: 
2018-03-15_13-01-17-1107 Icon download succeeded: 
2018-03-15_13-01-17-1107 Icon download succeeded: 
2018-03-15_13-01-17-1107 Icon download succeeded: 
2018-03-15_13-01-17-1107 Icon download succeeded: 
2018-03-15_13-01-17-1107 Icon download succeeded: 
2018-03-15_13-01-17-1117 Icon download succeeded: 
2018-03-15_13-01-17-1117 Icon download succeeded: 
2018-03-15_13-01-17-1117 Icon download succeeded: 
2018-03-15_13-01-17-1117 Icon download succeeded: 
2018-03-15_13-01-17-1117 Icon download succeeded: 
2018-03-15_13-01-17-1117 Icon download succeeded: 
2018-03-15_13-01-17-1117 Icon download succeeded: 
2018-03-15_13-01-17-1117 Icon download succeeded: 
2018-03-15_13-01-17-1117 Icon download succeeded: 
2018-03-15_13-01-17-1117 Icon download succeeded: 
2018-03-15_13-01-17-1127 Icon download succeeded: 
2018-03-15_13-01-17-1127 Icon download succeeded: 
2018-03-15_13-01-17-1127 Icon download succeeded: 
2018-03-15_13-01-17-1127 Icon download succeeded: 
2018-03-15_13-01-17-1127 Icon download succeeded: 
2018-03-15_13-01-17-1127 Icon download succeeded: 
2018-03-15_13-01-17-1127 Icon download succeeded: 
2018-03-15_13-01-17-1127 Icon download succeeded: 
2018-03-15_13-01-17-1127 Icon download succeeded: 
2018-03-15_13-01-17-1127 Icon download succeeded: 
2018-03-15_13-01-17-1137 Icon download succeeded: 
2018-03-15_13-01-17-1137 Icon download succeeded: 
2018-03-15_13-01-17-1137 Icon download succeeded: 
2018-03-15_13-01-17-1137 Icon download succeeded: 
2018-03-15_13-01-17-1137 Icon download succeeded: 
2018-03-15_13-01-17-1137 Icon download succeeded: 
2018-03-15_13-01-17-1137 Icon download succeeded: 
2018-03-15_13-01-17-1137 Icon download succeeded: 
2018-03-15_13-01-17-1137 Icon download succeeded: 
2018-03-15_13-01-17-1147 Icon download succeeded: 
2018-03-15_13-01-17-1147 Icon download succeeded: 
2018-03-15_13-01-17-1147 Icon download succeeded: 
2018-03-15_13-01-17-1147 Icon download succeeded: 
2018-03-15_13-01-17-1147 Icon download succeeded: 
2018-03-15_13-01-17-1147 Icon download succeeded: 
2018-03-15_13-01-17-1147 Icon download succeeded: 
2018-03-15_13-01-17-1147 Icon download succeeded: 
2018-03-15_13-01-17-1147 Icon download succeeded: 
2018-03-15_13-01-17-1157 Icon download succeeded: 
2018-03-15_13-01-17-1157 Icon download succeeded: 
2018-03-15_13-01-17-1157 Icon download succeeded: 
2018-03-15_13-01-17-1157 Icon download succeeded: 
2018-03-15_13-01-17-1157 Icon download succeeded: 
2018-03-15_13-01-17-1157 Icon download succeeded: 
2018-03-15_13-01-17-1157 Icon download succeeded: 
2018-03-15_13-01-17-1157 Icon download succeeded: 
2018-03-15_13-01-17-1167 Icon download succeeded: 
2018-03-15_13-01-17-1167 Icon download succeeded: 
2018-03-15_13-01-17-1167 Icon download succeeded: 
2018-03-15_13-01-17-1167 Icon download succeeded: 
2018-03-15_13-01-17-1167 Icon download succeeded: 
2018-03-15_13-01-17-1167 Icon download succeeded: 
2018-03-15_13-01-17-1167 Icon download succeeded: 
2018-03-15_13-01-17-1167 Icon download succeeded: 
2018-03-15_13-01-17-1167 Icon download succeeded: 
2018-03-15_13-01-17-1167 Icon download succeeded: 
2018-03-15_13-01-17-1167 Icon download succeeded: 
2018-03-15_13-01-17-1167 Icon download succeeded: 
2018-03-15_13-01-17-1177 Icon download succeeded: 
2018-03-15_13-01-17-1177 Icon download succeeded: 
2018-03-15_13-01-17-1177 Icon download succeeded: 
2018-03-15_13-01-17-1177 Icon download succeeded: 
2018-03-15_13-01-17-1177 Icon download succeeded: 
2018-03-15_13-01-17-1177 Icon download succeeded: 
2018-03-15_13-01-17-1177 Icon download succeeded: 
2018-03-15_13-01-17-1177 Icon download succeeded: 
2018-03-15_13-01-17-1177 Icon download succeeded: 
2018-03-15_13-01-17-1177 Icon download succeeded: 
2018-03-15_13-01-17-1187 Icon download succeeded: 
2018-03-15_13-01-17-1187 Icon download succeeded: 
2018-03-15_13-01-17-1187 Icon download succeeded: 
2018-03-15_13-01-17-1187 Icon download succeeded: 
2018-03-15_13-01-17-1187 Icon download succeeded: 
2018-03-15_13-01-17-1187 Icon download succeeded: 
2018-03-15_13-01-17-1187 Icon download succeeded: 
2018-03-15_13-01-17-1187 Icon download succeeded: 
2018-03-15_13-01-17-1197 Icon download succeeded: 
2018-03-15_13-01-17-1197 Icon download succeeded: 
2018-03-15_13-01-17-1197 Icon download succeeded: 
2018-03-15_13-01-17-1197 Icon download succeeded: 
2018-03-15_13-01-17-1197 Icon download succeeded: 
2018-03-15_13-01-17-1197 Icon download succeeded: 
2018-03-15_13-01-17-1197 Icon download succeeded: 
2018-03-15_13-01-17-1197 Icon download succeeded: 
2018-03-15_13-01-17-1197 Icon download succeeded: 
2018-03-15_13-01-17-1207 Icon download succeeded: 
2018-03-15_13-01-17-1207 Icon download succeeded: 
2018-03-15_13-01-17-1207 Icon download succeeded: 
2018-03-15_13-01-17-1207 Icon download succeeded: 
2018-03-15_13-01-17-1207 Icon download succeeded: 
2018-03-15_13-01-17-1207 Icon download succeeded: 
2018-03-15_13-01-17-1207 Icon download succeeded: 
2018-03-15_13-01-17-1207 Icon download succeeded: 
2018-03-15_13-01-17-1217 Icon download succeeded: 
2018-03-15_13-01-17-1217 Icon download succeeded: 
2018-03-15_13-01-17-1217 Icon download succeeded: 
2018-03-15_13-01-17-1217 Icon download succeeded: 
2018-03-15_13-01-17-1217 Icon download succeeded: 
2018-03-15_13-01-17-1217 Icon download succeeded: 
2018-03-15_13-01-17-1217 Icon download succeeded: 
2018-03-15_13-01-17-1217 Icon download succeeded: 
2018-03-15_13-01-17-1217 Icon download succeeded: 
2018-03-15_13-01-17-1227 Icon download succeeded: 
2018-03-15_13-01-17-1227 Icon download succeeded: 
2018-03-15_13-01-17-1227 Icon download succeeded: 
2018-03-15_13-01-17-1227 Icon download succeeded: 
2018-03-15_13-01-17-1227 Icon download succeeded: 
2018-03-15_13-01-17-1227 Icon download succeeded: 
2018-03-15_13-01-17-1227 Icon download succeeded: 
2018-03-15_13-01-17-1227 Icon download succeeded: 
2018-03-15_13-01-17-1227 Icon download succeeded: 
2018-03-15_13-01-17-1237 Icon download succeeded: 
2018-03-15_13-01-17-1237 Icon download succeeded: 
2018-03-15_13-01-17-1237 Icon download succeeded: 
2018-03-15_13-01-17-1237 Icon download succeeded: 
2018-03-15_13-01-17-1237 Icon download succeeded: 
2018-03-15_13-01-17-1237 Icon download succeeded: 
2018-03-15_13-01-17-1237 Icon download succeeded: 
2018-03-15_13-01-17-1237 Icon download succeeded: 
2018-03-15_13-01-17-1247 Icon download succeeded: 
2018-03-15_13-01-17-1247 Icon download succeeded: 
2018-03-15_13-01-17-1247 Icon download succeeded: 
2018-03-15_13-01-17-1247 Icon download succeeded: 
2018-03-15_13-01-17-1247 Icon download succeeded: 
2018-03-15_13-01-17-1247 Icon download succeeded: 
2018-03-15_13-01-17-1247 Icon download succeeded: 
2018-03-15_13-01-17-1247 Icon download succeeded: 
2018-03-15_13-01-17-1247 Icon download succeeded: 
2018-03-15_13-01-17-1257 Icon download succeeded: 
2018-03-15_13-01-17-1257 Icon download succeeded: 
2018-03-15_13-01-17-1257 Icon download succeeded: 
2018-03-15_13-01-17-1257 Icon download succeeded: 
2018-03-15_13-01-17-1257 Icon download succeeded: 
2018-03-15_13-01-17-1257 Icon download succeeded: 
2018-03-15_13-01-17-1257 Icon download succeeded: 
2018-03-15_13-01-17-1257 Icon download succeeded: 
2018-03-15_13-01-17-1257 Icon download succeeded: 
2018-03-15_13-01-17-1257 Icon download succeeded: 
2018-03-15_13-01-17-1267 Icon download succeeded: 
2018-03-15_13-01-17-1267 Icon download succeeded: 
2018-03-15_13-01-17-1338 Icon download succeeded: 
2018-03-15_13-01-17-1338 Icon download succeeded: 
2018-03-15_13-01-17-1338 Icon download succeeded: 
2018-03-15_13-01-17-1338 Icon download succeeded: 
2018-03-15_13-01-17-1338 Icon download succeeded: 
2018-03-15_13-01-17-1348 Icon download succeeded: 
2018-03-15_13-01-17-1348 Icon download succeeded: 
2018-03-15_13-01-17-1348 Icon download succeeded: 
2018-03-15_13-01-17-1348 Icon download succeeded: 
2018-03-15_13-01-17-1348 Icon download succeeded: 
2018-03-15_13-01-17-1348 Icon download succeeded: 
2018-03-15_13-01-17-1348 Icon download succeeded: 
2018-03-15_13-01-17-1348 Icon download succeeded: 
2018-03-15_13-01-17-1348 Icon download succeeded: 
2018-03-15_13-01-17-1348 Icon download succeeded: 
2018-03-15_13-01-17-1358 Icon download succeeded: 
2018-03-15_13-01-17-1358 Icon download succeeded: 
2018-03-15_13-01-17-1358 Icon download succeeded: 
2018-03-15_13-01-17-1358 Icon download succeeded: 
2018-03-15_13-01-17-1358 Icon download succeeded: 
2018-03-15_13-01-17-1358 Icon download succeeded: 
2018-03-15_13-01-17-1358 Icon download succeeded: 
2018-03-15_13-01-17-1358 Icon download succeeded: 
2018-03-15_13-01-17-1358 Icon download succeeded: 
2018-03-15_13-01-17-1368 Icon download succeeded: 
2018-03-15_13-01-17-1368 Icon download succeeded: 
2018-03-15_13-01-17-1368 Icon download succeeded: 
2018-03-15_13-01-17-1368 Icon download succeeded: 
2018-03-15_13-01-17-1368 Icon download succeeded: 
2018-03-15_13-01-17-1368 Icon download succeeded: 
2018-03-15_13-01-17-1368 Icon download succeeded: 
2018-03-15_13-01-17-1368 Icon download succeeded: 
2018-03-15_13-01-17-1368 Icon download succeeded: 
2018-03-15_13-01-17-1378 Icon download succeeded: 
2018-03-15_13-01-17-1378 Icon download succeeded: 
2018-03-15_13-01-17-1378 Icon download succeeded: 
2018-03-15_13-01-17-1378 Icon download succeeded: 
2018-03-15_13-01-17-1378 Icon download succeeded: 
2018-03-15_13-01-17-1378 Icon download succeeded: 
2018-03-15_13-01-17-1378 Icon download succeeded: 
2018-03-15_13-01-17-1378 Icon download succeeded: 
2018-03-15_13-01-17-1388 Icon download succeeded: 
2018-03-15_13-01-17-1388 Icon download succeeded: 
2018-03-15_13-01-17-1388 Icon download succeeded: 
2018-03-15_13-01-17-1388 Icon download succeeded: 
2018-03-15_13-01-17-1388 Icon download succeeded: 
2018-03-15_13-01-17-1388 Icon download succeeded: 
2018-03-15_13-01-17-1388 Icon download succeeded: 
2018-03-15_13-01-17-1398 Icon download succeeded: 
2018-03-15_13-01-17-1398 Icon download succeeded: 
2018-03-15_13-01-17-1398 Icon download succeeded: 
2018-03-15_13-01-17-1398 Icon download succeeded: 
2018-03-15_13-01-17-1398 Icon download succeeded: 
2018-03-15_13-01-17-1398 Icon download succeeded: 
2018-03-15_13-01-17-1398 Icon download succeeded: 
2018-03-15_13-01-17-1398 Icon download succeeded: 
2018-03-15_13-01-17-1398 Icon download succeeded: 
2018-03-15_13-01-17-1408 Icon download succeeded: 
2018-03-15_13-01-17-1408 Icon download succeeded: 
2018-03-15_13-01-17-1408 Icon download succeeded: 
2018-03-15_13-01-17-1408 Icon download succeeded: 
2018-03-15_13-01-17-1408 Icon download succeeded: 
2018-03-15_13-01-17-1408 Icon download succeeded: 
2018-03-15_13-01-17-1408 Icon download succeeded: 
2018-03-15_13-01-17-1408 Icon download succeeded: 
2018-03-15_13-01-17-1408 Icon download succeeded: 
2018-03-15_13-01-17-1418 Icon download succeeded: 
2018-03-15_13-01-17-1418 Icon download succeeded: 
2018-03-15_13-01-17-1418 Icon download succeeded: 
2018-03-15_13-01-17-1418 Icon download succeeded: 
2018-03-15_13-01-17-1418 Icon download succeeded: 
2018-03-15_13-01-17-1418 Icon download succeeded: 
2018-03-15_13-01-17-1418 Icon download succeeded: 
2018-03-15_13-01-17-1418 Icon download succeeded: 
2018-03-15_13-01-17-1418 Icon download succeeded: 
2018-03-15_13-01-17-1428 Icon download succeeded: 
2018-03-15_13-01-17-1428 Icon download succeeded: 
2018-03-15_13-01-17-1428 Icon download succeeded: 
2018-03-15_13-01-17-1428 Icon download succeeded: 
2018-03-15_13-01-17-1428 Icon download succeeded: 
2018-03-15_13-01-17-1428 Icon download succeeded: 
2018-03-15_13-01-17-1428 Icon download succeeded: 
2018-03-15_13-01-17-1428 Icon download succeeded: 
2018-03-15_13-01-17-1428 Icon download succeeded: 
2018-03-15_13-01-17-1438 Icon download succeeded: 
2018-03-15_13-01-17-1438 Icon download succeeded: 
2018-03-15_13-01-17-1438 Icon download succeeded: 
2018-03-15_13-01-17-1438 Icon download succeeded: 
2018-03-15_13-01-17-1438 Icon download succeeded: 
2018-03-15_13-01-17-1438 Icon download succeeded: 
2018-03-15_13-01-17-1438 Icon download succeeded: 
2018-03-15_13-01-17-1438 Icon download succeeded: 
2018-03-15_13-01-17-1438 Icon download succeeded: 
2018-03-15_13-01-17-1448 Icon download succeeded: 
2018-03-15_13-01-17-1448 Icon download succeeded: 
2018-03-15_13-01-17-1448 Icon download succeeded: 
2018-03-15_13-01-17-1448 Icon download succeeded: 
2018-03-15_13-01-17-1448 Icon download succeeded: 
2018-03-15_13-01-17-1448 Icon download succeeded: 
2018-03-15_13-01-17-1448 Icon download succeeded: 
2018-03-15_13-01-17-1448 Icon download succeeded: 
2018-03-15_13-01-17-1448 Icon download succeeded: 
2018-03-15_13-01-17-1448 Icon download succeeded: 
2018-03-15_13-01-17-1448 Icon download succeeded: 
2018-03-15_13-01-17-1458 Icon download succeeded: 
2018-03-15_13-01-17-1458 Icon download succeeded: 
2018-03-15_13-01-17-1458 Icon download succeeded: 
2018-03-15_13-01-17-1458 Icon download succeeded: 
2018-03-15_13-01-17-1458 Icon download succeeded: 
2018-03-15_13-01-17-1458 Icon download succeeded: 
2018-03-15_13-01-17-1458 Icon download succeeded: 
2018-03-15_13-01-17-1458 Icon download succeeded: 
2018-03-15_13-01-17-1458 Icon download succeeded: 
2018-03-15_13-01-17-1458 Icon download succeeded: 
2018-03-15_13-01-17-1458 Icon download succeeded: 
2018-03-15_13-01-17-1458 Icon download succeeded: 
2018-03-15_13-01-17-1468 Icon download succeeded: 
2018-03-15_13-01-17-1468 Icon download succeeded: 
2018-03-15_13-01-17-1468 Icon download succeeded: 
2018-03-15_13-01-17-1468 Icon download succeeded: 
2018-03-15_13-01-17-1468 Icon download succeeded: 
2018-03-15_13-01-17-1468 Icon download succeeded: 
2018-03-15_13-01-17-1468 Icon download succeeded: 
2018-03-15_13-01-17-1468 Icon download succeeded: 
2018-03-15_13-01-17-1478 Icon download succeeded: 
2018-03-15_13-01-17-1478 Icon download succeeded: 
2018-03-15_13-01-17-1478 Icon download succeeded: 
2018-03-15_13-01-17-1478 Icon download succeeded: 
2018-03-15_13-01-17-1478 Icon download succeeded: 
2018-03-15_13-01-17-1478 Icon download succeeded: 
2018-03-15_13-01-17-1478 Icon download succeeded: 
2018-03-15_13-01-17-1488 Icon download succeeded: 
2018-03-15_13-01-17-1488 Icon download succeeded: 
2018-03-15_13-01-17-1488 Icon download succeeded: 
2018-03-15_13-01-17-1488 Icon download succeeded: 
2018-03-15_13-01-17-1488 Icon download succeeded: 
2018-03-15_13-01-17-1488 Icon download succeeded: 
2018-03-15_13-01-17-1488 Icon download succeeded: 
2018-03-15_13-01-17-1488 Icon download succeeded: 
2018-03-15_13-01-17-1498 Icon download succeeded: 
2018-03-15_13-01-17-1498 Icon download succeeded: 
2018-03-15_13-01-17-1498 Icon download succeeded: 
2018-03-15_13-01-17-1498 Icon download succeeded: 
2018-03-15_13-01-17-1498 Icon download succeeded: 
2018-03-15_13-01-17-1498 All icons downloaded ...
2018-03-15_13-01-17-1498 [BstIconLoader] Queued works all done, thread exit ...
2018-03-15_13-01-17-5509 System.Net.WebException: ההתקשרות הבסיסית נסגרה: שגיאה בלתי צפויה אירעה ב- send. ---> System.IO.IOException: התקבל EOF לא צפוי או שהתקבלו 0 בתים מזרם התעבורה.
   ב-  System.Net.FixedSizeReader.ReadPacket(Byte[] buffer, Int32 offset, Int32 count)
   ב-  System.Net.Security.SslState.StartReadFrame(Byte[] buffer, Int32 readBytes, AsyncProtocolRequest asyncRequest)
   ב-  System.Net.Security.SslState.StartReceiveBlob(Byte[] buffer, AsyncProtocolRequest asyncRequest)
   ב-  System.Net.Security.SslState.CheckCompletionBeforeNextReceive(ProtocolToken message, AsyncProtocolRequest asyncRequest)
   ב-  System.Net.Security.SslState.StartSendBlob(Byte[] incoming, Int32 count, AsyncProtocolRequest asyncRequest)
   ב-  System.Net.Security.SslState.ForceAuthentication(Boolean receiveFirst, Byte[] buffer, AsyncProtocolRequest asyncRequest)
   ב-  System.Net.Security.SslState.ProcessAuthentication(LazyAsyncResult lazyResult)
   ב-  System.Net.TlsStream.CallProcessAuthentication(Object state)
   ב-  System.Threading.ExecutionContext.Run(ExecutionContext executionContext, ContextCallback callback, Object state)
   ב-  System.Net.TlsStream.ProcessAuthentication(LazyAsyncResult result)
   ב-  System.Net.TlsStream.Write(Byte[] buffer, Int32 offset, Int32 size)
   ב-  System.Net.PooledStream.Write(Byte[] buffer, Int32 offset, Int32 size)
   ב-  System.Net.ConnectStream.WriteHeaders(Boolean async)
   --- סוף רכיב מעקב אחר מחסנית של מצב חריג פנימי ---
   ב-  System.Net.WebClient.DownloadDataInternal(Uri address, WebRequest& request)
   ב-  System.Net.WebClient.DownloadString(Uri address)
   ב-  System.Net.WebClient.DownloadString(String address)
   ב-  BladeSoulTool.lib.BstManager.GetStringFromWeb(String url)
2018-03-15_13-01-16-5793 Json file loaded: ../../../../config/setting.json
2018-03-15_13-01-16-6385 Json file loaded: ../../../../database/costume/data/data.json
2018-03-15_13-01-16-6385 Json file loaded: ../../../../database/costume/data/data_invalid.json
2018-03-15_13-01-16-7377 Json file loaded: ../../../../database/attach/data/data.json
2018-03-15_13-01-16-7377 Json file loaded: ../../../../database/attach/data/data_invalid.json
2018-03-15_13-01-16-8209 Json file loaded: ../../../../database/weapon/data/data.json
2018-03-15_13-01-16-8209 Json file loaded: ../../../../database/weapon/data/data_invalid.json
2018-03-15_13-01-16-8239 Json file loaded: ../../config/i18n-en_US.json
2018-03-15_13-01-16-8931 [App] BladeSoulTool App start ...
2018-03-15_13-01-16-9182 Json file loaded: ../../../../database/costume/data/origin.json
2018-03-15_13-01-16-9693 Start to load data table ...
2018-03-15_13-01-16-9914 [BstManager] GetCostumeDataByRace: 0
2018-03-15_13-01-17-0616 Data table loaded, start to load icons ...
2018-03-15_13-01-17-0626 Icon download succeeded: 
2018-03-15_13-01-17-0636 Icon download succeeded: 
2018-03-15_13-01-17-0636 Icon download succeeded: 
2018-03-15_13-01-17-0636 Icon download succeeded: 
2018-03-15_13-01-17-0636 Icon download succeeded: 
2018-03-15_13-01-17-0636 Icon download succeeded: 
2018-03-15_13-01-17-0636 Icon download succeeded: 
2018-03-15_13-01-17-0636 Icon download succeeded: 
2018-03-15_13-01-17-0636 Icon download succeeded: 
2018-03-15_13-01-17-0636 Icon download succeeded: 
2018-03-15_13-01-17-0636 Icon download succeeded: 
2018-03-15_13-01-17-0636 Icon download succeeded: 
2018-03-15_13-01-17-0636 Icon download succeeded: 
2018-03-15_13-01-17-0646 Icon download succeeded: 
2018-03-15_13-01-17-0646 Icon download succeeded: 
2018-03-15_13-01-17-0646 Icon download succeeded: 
2018-03-15_13-01-17-0646 Icon download succeeded: 
2018-03-15_13-01-17-0646 Icon download succeeded: 
2018-03-15_13-01-17-0646 Icon download succeeded: 
2018-03-15_13-01-17-0646 Icon download succeeded: 
2018-03-15_13-01-17-0646 Icon download succeeded: 
2018-03-15_13-01-17-0646 Icon download succeeded: 
2018-03-15_13-01-17-0646 Icon download succeeded: 
2018-03-15_13-01-17-0656 Icon download succeeded: 
2018-03-15_13-01-17-0656 Icon download succeeded: 
2018-03-15_13-01-17-0656 Icon download succeeded: 
2018-03-15_13-01-17-0656 Icon download succeeded: 
2018-03-15_13-01-17-0656 Icon download succeeded: 
2018-03-15_13-01-17-0656 Icon download succeeded: 
2018-03-15_13-01-17-0656 Icon download succeeded: 
2018-03-15_13-01-17-0656 Icon download succeeded: 
2018-03-15_13-01-17-0656 Icon download succeeded: 
2018-03-15_13-01-17-0666 Icon download succeeded: 
2018-03-15_13-01-17-0666 Icon download succeeded: 
2018-03-15_13-01-17-0666 Icon download succeeded: 
2018-03-15_13-01-17-0666 Icon download succeeded: 
2018-03-15_13-01-17-0666 Icon download succeeded: 
2018-03-15_13-01-17-0666 Icon download succeeded: 
2018-03-15_13-01-17-0666 Icon download succeeded: 
2018-03-15_13-01-17-0666 Icon download succeeded: 
2018-03-15_13-01-17-0666 Icon download succeeded: 
2018-03-15_13-01-17-0676 Icon download succeeded: 
2018-03-15_13-01-17-0676 Icon download succeeded: 
2018-03-15_13-01-17-0676 Icon download succeeded: 
2018-03-15_13-01-17-0676 Icon download succeeded: 
2018-03-15_13-01-17-0676 Icon download succeeded: 
2018-03-15_13-01-17-0676 Icon download succeeded: 
2018-03-15_13-01-17-0676 Icon download succeeded: 
2018-03-15_13-01-17-0676 Icon download succeeded: 
2018-03-15_13-01-17-0676 Icon download succeeded: 
2018-03-15_13-01-17-0676 Icon download succeeded: 
2018-03-15_13-01-17-0686 Icon download succeeded: 
2018-03-15_13-01-17-0686 Icon download succeeded: 
2018-03-15_13-01-17-0686 Icon download succeeded: 
2018-03-15_13-01-17-0686 Icon download succeeded: 
2018-03-15_13-01-17-0686 Icon download succeeded: 
2018-03-15_13-01-17-0686 Icon download succeeded: 
2018-03-15_13-01-17-0686 Icon download succeeded: 
2018-03-15_13-01-17-0696 Icon download succeeded: 
2018-03-15_13-01-17-0696 Icon download succeeded: 
2018-03-15_13-01-17-0696 Icon download succeeded: 
2018-03-15_13-01-17-0696 Icon download succeeded: 
2018-03-15_13-01-17-0696 Icon download succeeded: 
2018-03-15_13-01-17-0696 Icon download succeeded: 
2018-03-15_13-01-17-0696 Icon download succeeded: 
2018-03-15_13-01-17-0846 Icon download succeeded: 
2018-03-15_13-01-17-0856 Icon download succeeded: 
2018-03-15_13-01-17-0856 Icon download succeeded: 
2018-03-15_13-01-17-0856 Icon download succeeded: 
2018-03-15_13-01-17-0856 Icon download succeeded: 
2018-03-15_13-01-17-0856 Icon download succeeded: 
2018-03-15_13-01-17-0856 Icon download succeeded: 
2018-03-15_13-01-17-0856 Icon download succeeded: 
2018-03-15_13-01-17-0856 Icon download succeeded: 
2018-03-15_13-01-17-0856 Icon download succeeded: 
2018-03-15_13-01-17-0866 Icon download succeeded: 
2018-03-15_13-01-17-0866 Icon download succeeded: 
2018-03-15_13-01-17-0866 Icon download succeeded: 
2018-03-15_13-01-17-0866 Icon download succeeded: 
2018-03-15_13-01-17-0866 Icon download succeeded: 
2018-03-15_13-01-17-0866 Icon download succeeded: 
2018-03-15_13-01-17-0866 Icon download succeeded: 
2018-03-15_13-01-17-0866 Icon download succeeded: 
2018-03-15_13-01-17-0866 Icon download succeeded: 
2018-03-15_13-01-17-0866 Icon download succeeded: 
2018-03-15_13-01-17-0876 Icon download succeeded: 
2018-03-15_13-01-17-0876 Icon download succeeded: 
2018-03-15_13-01-17-0876 Icon download succeeded: 
2018-03-15_13-01-17-0876 Icon download succeeded: 
2018-03-15_13-01-17-0876 Icon download succeeded: 
2018-03-15_13-01-17-0876 Icon download succeeded: 
2018-03-15_13-01-17-0876 Icon download succeeded: 
2018-03-15_13-01-17-0876 Icon download succeeded: 
2018-03-15_13-01-17-0886 Icon download succeeded: 
2018-03-15_13-01-17-0886 Icon download succeeded: 
2018-03-15_13-01-17-0886 Icon download succeeded: 
2018-03-15_13-01-17-0886 Icon download succeeded: 
2018-03-15_13-01-17-0886 Icon download succeeded: 
2018-03-15_13-01-17-0886 Icon download succeeded: 
2018-03-15_13-01-17-0886 Icon download succeeded: 
2018-03-15_13-01-17-0886 Icon download succeeded: 
2018-03-15_13-01-17-0886 Icon download succeeded: 
2018-03-15_13-01-17-0897 Icon download succeeded: 
2018-03-15_13-01-17-0897 Icon download succeeded: 
2018-03-15_13-01-17-0897 Icon download succeeded: 
2018-03-15_13-01-17-0897 Icon download succeeded: 
2018-03-15_13-01-17-0897 Icon download succeeded: 
2018-03-15_13-01-17-0897 Icon download succeeded: 
2018-03-15_13-01-17-0897 Icon download succeeded: 
2018-03-15_13-01-17-0897 Icon download succeeded: 
2018-03-15_13-01-17-0907 Icon download succeeded: 
2018-03-15_13-01-17-0907 Icon download succeeded: 
2018-03-15_13-01-17-0907 Icon download succeeded: 
2018-03-15_13-01-17-0907 Icon download succeeded: 
2018-03-15_13-01-17-0907 Icon download succeeded: 
2018-03-15_13-01-17-0907 Icon download succeeded: 
2018-03-15_13-01-17-0907 Icon download succeeded: 
2018-03-15_13-01-17-0907 Icon download succeeded: 
2018-03-15_13-01-17-0907 Icon download succeeded: 
2018-03-15_13-01-17-0917 Icon download succeeded: 
2018-03-15_13-01-17-0917 Icon download succeeded: 
2018-03-15_13-01-17-0917 Icon download succeeded: 
2018-03-15_13-01-17-0917 Icon download succeeded: 
2018-03-15_13-01-17-0917 Icon download succeeded: 
2018-03-15_13-01-17-0917 Icon download succeeded: 
2018-03-15_13-01-17-0917 Icon download succeeded: 
2018-03-15_13-01-17-0917 Icon download succeeded: 
2018-03-15_13-01-17-0927 Icon download succeeded: 
2018-03-15_13-01-17-0927 Icon download succeeded: 
